Title, Summary, Date, Link, 
Crédit Agricole Italia's dual tranche offers more juice with longer tenor,Crédit Agricole Italia marketed a dual-tranche bond with eight year and 25 year maturities. A steeper curve helped the longer tranche offer a higher pickup against the shorter bond but investors still placed hefty orders on both tenors.,09 Jan 2020,https://www.globalcapital.com/article/b1jtprb9srx4v8/cr233dit-agricole-italia39s-dual-tranche-offers-more-juice-with-longer-tenor
Israel's $3bn success paves path for CEEMEA surge,The State of Israel printed a $3bn dual tranche dollar bond on Thursday from a combined book of $20bn helping to buoy confidence in the CEEMEA market as US-Iran tensions faded. The bond was Israel’s largest ever deal and its tightest price in terms of spread.,09 Jan 2020,https://www.globalcapital.com/article/b1jtpqt0hmtnt8/israel39s-3bn-success-paves-path-for-ceemea-surge
‘No choice’ for investors as banks put focus on non-pref,Four issuers landed non-preferred senior deals in the euro market on Thursday dispelling fears among some syndicate managers that investors’ enthusiasm for the asset class might be beginning to wane.,09 Jan 2020,https://www.globalcapital.com/article/b1jtpx9z4y2rn0/no-choice-for-investors-as-banks-put-focus-on-non-pref
Claas enters SSD market for ‘forward funding’,German agricultural machinery firm Claas has entered the Schuldschein market for a minimum of €150m with one of the deal's tranches not settling until mid-August.,09 Jan 2020,https://www.globalcapital.com/article/b1jtpjd8j8ppjr/claas-enters-ssd-market-for-forward-funding
Chinese property issuers fuel record January bond supply,Chinese real estate issuers dominated the dollar bond market this week with 16 developers pricing deals by Wednesday. Ample liquidity and a risk-on sentiment allowed most issuers to go long and cheap but the mid-week volatility in the global market proved costly to some companies writes Addison Gong.,09 Jan 2020,https://www.globalcapital.com/article/b1jtmmmv3ms4rb/chinese-property-issuers-fuel-record-january-bond-supply
Weigao makes solid landing with year’s first EB,Weigao Holding Co has sold a $150m bond exchangeable into the H-shares of Shandong Weigao Group Medical Polymer Co notching a number of firsts in the process.,09 Jan 2020,https://www.globalcapital.com/article/b1jtms8t254rmy/weigao-makes-solid-landing-with-years-first-eb
Laos lands international rating as Moody’s tags it B3,Lao People's Democratic Republic has taken a step towards selling a public dollar bond in the international market after gaining its first local and foreign currency issuer ratings from Moody’s on Wednesday.,09 Jan 2020,https://www.globalcapital.com/article/b1jtkc429xwr4m/laos-lands-international-rating-as-moodys-tags-it-b3
Cashing in on a liquid lunch,I love a good story about the days gone by. I remember when liquid lunches were not just accepted but encouraged. My best ideas often came after downing martinis over a long lunch. But a recent story from Australia makes my wild days of boozy work meals look quite tame.,09 Jan 2020,https://www.globalcapital.com/article/b1jtk91jy0t39c/cashing-in-on-a-liquid-lunch
Investors put in jumbo orders for Airtel’s $3bn QIP CB combo,Indian telecommunications giant Bharti Airtel made a splash in the equities market this week bagging $2bn from a qualified institutional placement (QIP) and $1bn from a convertible bond the first equity-linked issue in the country in more than two years. Both the deals received a big thumbs-up from investors reports Jonathan Breen.,09 Jan 2020,https://www.globalcapital.com/article/b1jtmxfxsxmyj0/investors-put-in-jumbo-orders-for-airtels-3bn-qip-cb-combo
Beware the dangers lurking in Asia,Asia’s debt and equity markets made a roaring start to 2020 with dollar bonds flooding the market and companies lining up for IPOs. But the first few days of the new year have also shown that issuers capital markets bankers and investors should be prepared for some nasty surprises.,09 Jan 2020,https://www.globalcapital.com/article/b1jt2vcp53x8my/beware-the-dangers-lurking-in-asia
TSKB mandates as US-Iran crisis shrugged off,Turkiye Sinai Kalkinma Bankasi (TSKB) has mandated for a five year senior unsecured dollar bond as investors breathed a sigh of relief over the calming of tensions between the US and Iran.,09 Jan 2020,https://www.globalcapital.com/article/b1jtnnq7nq7fc8/tskb-mandates-as-us-iran-crisis-shrugged-off
Asia loans news in brief: January 9 2020,Axis sells full Syndicate Bank loan — Onfem boosts size to HK$6bn — Indorent closes $175m borrowing with 13 banks — VPBank wraps up $200m facility — Vingroup attracts 14 lenders,09 Jan 2020,https://www.globalcapital.com/article/b1jtlss0fkfldc/asia-loans-news-in-brief-january-9-2020
Santander calls infamous AT1 and blows out with new issue,Investors placed €10bn of orders behind a new additional tier one from Banco Santander on Thursday as the Spanish bank put an end to a long-running drama over its redemption policy by calling a bond it extended multiple times in 2019.,09 Jan 2020,https://www.globalcapital.com/article/b1jtnrl7b4mf5h/santander-calls-infamous-at1-and-blows-out-with-new-issue
Chinese leasing industry prepares for regulatory shake-up,The China Banking and Insurance Regulatory Commission (CBIRC) published draft rules for the country’s leasing industry on Wednesday. The tighter supervision is likely to have limited impact on large leasing companies but could drive out the smaller ones.,09 Jan 2020,https://www.globalcapital.com/article/b1jtlxn00mv9sq/chinese-leasing-industry-prepares-for-regulatory-shake-up
Bancolombia looks to refi senior notes,Colombia’s largest lender Bancolombia said it wants return to bond markets to finance a buy-back of a senior bond maturing in 18 months.,09 Jan 2020,https://www.globalcapital.com/article/b1jtkhbsjqyd7x/bancolombia-looks-to-refi-senior-notes
Lat Am pair notch 10 year trades as issuers send yield records tumbling,Two companies turned up the heat another notch in Latin American primary bond markets on Wednesday as both Coca-Cola Femsa and CMPC sold 10 year deals inside the ranges they had indicated at guidance.,09 Jan 2020,https://www.globalcapital.com/article/b1jtkfpyg0pp55/lat-am-pair-notch-10-year-trades-as-issuers-send-yield-records-tumbling
NTPC Reliance to make loan returns,India’s National Thermal Power Corp has mandated three lenders for a $300m-equivalent Samurai loan after sending out a request for proposals last year.,09 Jan 2020,https://www.globalcapital.com/article/b1jtk7h7lhzl2t/ntpc-reliance-to-make-loan-returns
Phoenix rises for $175m NYSE IPO,Phoenix Tree Holdings a Chinese co-living platform has started taking orders for its up to $175m IPO on the New York Stock Exchange.,09 Jan 2020,https://www.globalcapital.com/article/b1jtjv7c70vv9s/phoenix-rises-for-$175m-nyse-ipo
Former HSBC Greater China chief joins OCBC,Helen Wong former chief executive of Greater China at HSBC is joining OCBC Bank as deputy president and head of global wholesale banking.,09 Jan 2020,https://www.globalcapital.com/article/b1jthwg7d8mtcv/former-hsbc-greater-china-chief-joins-ocbc
Spain to be enthusiastic classical green issuer,Spain’s formation on Monday of a Socialist-led coalition government even one with no parliamentary majority has opened the way for the country to press ahead with launching its first green bond. The deal of about €5bn is likely to be syndicated in the second half of 2020 and could prove one of the prize mandates of the year for banks to compete for.,09 Jan 2020,https://www.globalcapital.com/article/b1jthngsy5f1x7/spain-to-be-enthusiastic-classical-green-issuer
Non-QM originator adds senior VP,Non-qualified mortgage lender Sprout Mortgage has hired a senior vice president of correspondent lending in its Southern California office.,08 Jan 2020,https://www.globalcapital.com/article/b1jtcxh2pc5bzp/non-qm-originator-adds-senior-vp
Charter Court taps BofA for first sterling RMBS of 2020,Bank of America is arranging the first sterling RMBS of the year Precise Mortgage Funding 2020-1B a £432m deal from Charter Court’s securitization platform.,08 Jan 2020,https://www.globalcapital.com/article/b1jtblj3n93ww9/charter-court-taps-bofa-for-first-sterling-rmbs-of-2020
Sonic brings first whole biz securitization of the year,Fast food chain Sonic is in the market with the first whole business securitization of 2020 with sources saying the deal is already garnering strong interest from investors eager to put new money to work in a sector that had a banner year in 2019.,08 Jan 2020,https://www.globalcapital.com/article/b1jtbd66pl3w10/sonic-brings-first-whole-biz-securitization-of-the-year
BMW and Digital Realty go long term,European corporate bond issuers started pushing out their debt maturities on Wednesday as BMW Finance and Digital Realty issued 10 year and longer paper even though some investors are keen to rein in duration in their portfolios.,08 Jan 2020,https://www.globalcapital.com/article/b1jtb781r2wnhc/bmw-and-digital-realty-go-long-term
Neopost looks to buy back 2021s,Neopost the French postal equipment company has launched a tender offer for its €350m 2.5% due June 2021 bonds.,08 Jan 2020,https://www.globalcapital.com/article/b1jtb9yg4nlff8/neopost-looks-to-buy-back-2021s
Nokkie SSA market races to strong start,KfW the European Investment Bank (EIB) and in the medium-term note (MTN) market a German region and a Finnish agency have kicked off the Norwegian krone market for SSAs. Bankers are hoping to extend krone’s impressive form from last year into 2020.,08 Jan 2020,https://www.globalcapital.com/article/b1jtb8bs2lrk00/nokkie-ssa-market-races-to-strong-start
BP gets credit rating nod for North Sea sale,Oil major BP's A1 rating from Moody's which is somewhat strained has been strengthened by its $625m sale of its interest in a North Sea oil field to Premier Oil.,08 Jan 2020,https://www.globalcapital.com/article/b1jtb53h5kk9ly/bp-gets-credit-rating-nod-for-north-sea-sale
EIB opens Sonia market EDC ready to follow,The European Investment Bank delivered 2020’s first Sonia bond on Wednesday adding to a streak of hot deals in sterling. The second Sonia deal is set to follow on Thursday.,08 Jan 2020,https://www.globalcapital.com/article/b1jt9wsxq3mrhz/eib-opens-sonia-market-edc-ready-to-follow
SSAs fly in euros from five to 100 years,Investors piled into the euro public sector bond market on Wednesday allowing borrowers to achieve well subscribed order books and minimal new issue concessions for a range of maturities.,08 Jan 2020,https://www.globalcapital.com/article/b1jt9qrp2bqmmt/ssas-fly-in-euros-from-five-to-100-years
SG hires financials credit trader,Vincent Barea has joined Société Générale as a credit trader covering financial bonds.,08 Jan 2020,https://www.globalcapital.com/article/b1jt9nhpl6j3gd/sg-hires-financials-credit-trader
Jackson National kicks off the new decade with its largest Swissie trade,A diverse combination of an international historical stalwart and a handful of usual suspects from the domestic market ensured a solid start to the year for the Swiss franc bond market.,08 Jan 2020,https://www.globalcapital.com/article/b1jt9s86p5rzm5/jackson-national-kicks-off-the-new-decade-with-its-largest-swissie-trade
Borrowers feeling pinch of Iran-US tensions,Two dollar benchmarks hit screens on Wednesday. While the issuers achieved good results the volatility caused by Iran’s missile strike on US bases meant that the deals met with less hungry investors.,08 Jan 2020,https://www.globalcapital.com/article/b1jt9kqs69p2gb/borrowers-feeling-pinch-of-iran-us-tensions
EEX completes platform link-up,The European Energy Exchange has completed the full integration of its Powernext and Gaspoint Nordic energy platforms.,08 Jan 2020,https://www.globalcapital.com/article/b1jt8q6b73gnqs/eex-completes-platform-link-up
Faber-Castell pencils in sustainability-linked SSD,Faber-Castell the German manufacturer of office supplies was the second borrower to enter the Schuldschein market in 2020 offering five and seven year notes with a sustainability-linked ratchet on Wednesday.,08 Jan 2020,https://www.globalcapital.com/article/b1jt8pstp4g7hh/faber-castell-pencils-in-sustainability-linked-ssd
RBC poaches from HSBC for levfin,RBC Capital Markets has continued the development of its leveraged finance business by hiring Craig Campbell from HSBC.,08 Jan 2020,https://www.globalcapital.com/article/b1jt8p2l9yds4y/rbc-poaches-from-hsbc-for-levfin
Bail-in finds favour in FIG as ABN makes non-pref debut,ABN Amro made its first ever sale of non-preferred senior debt on Wednesday as European banks give investors plenty of opportunities in add exposure in the asset class at the beginning of 2020.,08 Jan 2020,https://www.globalcapital.com/article/b1jt8j4r8z2tq4/bail-in-finds-favour-in-fig-as-abn-makes-non-pref-debut
Intesa and Lloyds add to sterling supply boom in FIG,Banks are already closing in on a record January in terms of new bond sales in the sterling market as foreign and domestic issuers take early advantage of funding opportunities in the currency.,08 Jan 2020,https://www.globalcapital.com/article/b1jt8kvdx0y8r3/intesa-and-lloyds-add-to-sterling-supply-boom-in-fig
Issuers flock to long end in euro covereds,Danske Mortgage Bank Santander UK Raiffeisenlandesbank Hypothekenpfandbrief and UniCredit Bank AG were marketing covered bonds on Wednesday steering well clear of negative yields by tapping into healthy demand for long dated assets.,08 Jan 2020,https://www.globalcapital.com/article/b1jt7k0r44x2p4/issuers-flock-to-long-end-in-euro-covereds
Investors embrace risk as banks move quickly down cap stack,BNP Paribas and UniCredit were each more than twice subscribed for new tier twos on Wednesday as banks launched into sales of subordinated bonds more quickly than usual at the start of the new year.,08 Jan 2020,https://www.globalcapital.com/article/b1jt7xmp2s476d/investors-embrace-risk-as-banks-move-quickly-down-cap-stack
SSA investors plough ahead in spite of escalating tensions in Iran,Government bond yields have moved fast this week as investors adjust to the risks posed by escalating tensions between the US and Iran. That is having a knock-on effect on swap spreads and the two factors are combining to add complexity to new issue pricing in the SSA market. Nonetheless issuers are pulling off aggressive and successful deals.,08 Jan 2020,https://www.globalcapital.com/article/b1jt7ht64sl780/ssa-investors-plough-ahead-in-spite-of-escalating-tensions-in-iran
UBS deepens ties between wealth unit and investment bank,UBS is ramping up collaboration between its investment bank and its wealth management unit as it seeks to find more revenue opportunities from its client base of wealthy individuals and family offices.,08 Jan 2020,https://www.globalcapital.com/article/b1jt7jvz8rk737/ubs-deepens-ties-between-wealth-unit-and-investment-bank
Iran crisis stalls CEEMEA issuance but pipeline healthy,The US-Iran crisis has made for a slow start to CEEMEA bond issuance though confidence is growing among issuers after Iran executed a revenge strike on Tuesday that some in the bond and loan markets have seen as a way out of escalating tensions any further. Blow out bonds from Mexico and Slovenia have also helped confidence and investors seem keen to buy after a decent end to 2019.,08 Jan 2020,https://www.globalcapital.com/article/b1jt7glrk5k238/iran-crisis-stalls-ceemea-issuance-but-pipeline-healthy
Citi committed to equity trading after exec departure,Citi has said it is still committed to equity trading after the departure of Murray Roos co-head of its global equities business.,08 Jan 2020,https://www.globalcapital.com/article/b1jt7bvq6979sb/citi-committed-to-equity-trading-after-exec-departure
De Haaij joins Barclays for Europe,Barclays has appointed Christian de Haaij formerly of Goldman Sachs for its European banking business.,08 Jan 2020,https://www.globalcapital.com/article/b1jt76v5vkybhr/de-haaij-joins-barclays-for-europe
NMC Health insiders sell £375m of stock,Two major insiders offloaded £375m of stock in NMC Health the troubled UAE-based private healthcare company to cover debts on Tuesday. The share sale which was priced at a 19.7% discount to close came weeks after a short selling attack on NMC Health by US activist hedge fund Muddy Waters which caused the company to lose more than half of its market value.,08 Jan 2020,https://www.globalcapital.com/article/b1jt8n5rgvp870/nmc-health-insiders-sell-163375m-of-stock
Israel forges ahead with bond in wake of Iran ‘de-escalation’ strike,The State of Israel released initial price guidance on Wednesday for its dual tranche dollar 10 year and 30 year bonds as market participants hailed Tuesday’s Iranian strikes on Iraq airbases hosting US troops — and US President Donald Trump’s response — as a de-escalation of tensions between the two nations.,08 Jan 2020,https://www.globalcapital.com/article/b1jt72rffdfn43/israel-forges-ahead-with-bond-in-wake-of-iran-de-escalation-strike
‘Almost perfect’ Orsted trade reopens EMEA ECM,A Dkr6.4bn (€856m) block of shares in Danish renewable energy firm Ørsted reopened the EMEA ECM market on Tuesday evening and attracted huge investor demand for the stock — including from ESG investors.,08 Jan 2020,https://www.globalcapital.com/article/b1jsw75mkssfyz/almost-perfect-orsted-trade-reopens-emea-ecm
FIG issuers make roaring start as investors shrug off Gulf tensions,There was no let-up in the barrage of new bond supply from financial institutions in the middle of the week as issuers put their bets on investors caring more about putting their cash to work than getting caught out by political risks.,08 Jan 2020,https://www.globalcapital.com/article/b1jt6qbf19rc7g/fig-issuers-make-roaring-start-as-investors-shrug-off-gulf-tensions
Equity investors hope for peace after Iran strikes US bases,Equity investors were hopeful that the tension between the US and Iran will lessen after the latter responded to the former's assassination of its military commander Qasem Soleimani with a limited tactical strike against US bases in the Middle East.,08 Jan 2020,https://www.globalcapital.com/article/b1jt6mk6phdzhr/equity-investors-hope-for-peace-after-iran-strikes-us-bases
Duration to be tested as high grade corps kick off,Corporate bond investors in Europe are strapping in for a busy few weeks though some have redoubled their call for issuers to offer shorter maturity debt.,08 Jan 2020,https://www.globalcapital.com/article/b1jt6tfksl5t4p/duration-to-be-tested-as-high-grade-corps-kick-off
Reden Solar offers euro PP market a green deal,Reden Solar a French company that constructs and manages photovoltaic power plants has sold a green euro private placement (PP).,08 Jan 2020,https://www.globalcapital.com/article/b1jt6mfssrskbj/reden-solar-offers-euro-pp-market-a-green-deal
Altice International jumps in with dual currency refi,Altice has announced a refinancing for its units in Portugal Israel and Domican Republic targeting €2.75bn-equivalent of new senior secured bonds across euros and dollars in five year non-call two and eight year non-call three format.,08 Jan 2020,https://www.globalcapital.com/article/b1jt6jc8sft4yd/altice-international-jumps-in-with-dual-currency-refi
Vetter first off the blocks in Schuldschein market,German pharmaceutical firm Vetter launched a Schuldschein on Tuesday which is the first such offering in the market in 2020.,08 Jan 2020,https://www.globalcapital.com/article/b1jt6237bh1rtn/vetter-first-off-the-blocks-in-schuldschein-market
Esaf Small Finance lines up Rp9.8bn IPO,Esaf Small Finance Bank has set the ball rolling for a Rp9.76bn ($135.6m) IPO which will include fresh equity and a sale of existing stock.,08 Jan 2020,https://www.globalcapital.com/article/b1jt4rt559dzwx/esaf-small-finance-lines-up-rp98bn-ipo
Chinese property issuers continue dollar bond onslaught,Seven Chinese real estate issuers followed five of their peers to the offshore debt market on Tuesday marking the busiest start to the year for the Asian bond market.,08 Jan 2020,https://www.globalcapital.com/article/b1jt4rw5z1shjh/chinese-property-issuers-continue-dollar-bond-onslaught
Colombian generator set for tap,Termocandelaria Power Limited the Colombian generation company is seeking to add up to $200m to its existing bonds and has mandated two banks to lead the reopening.,08 Jan 2020,https://www.globalcapital.com/article/b1jt4hq2w3nz1g/colombian-generator-set-for-tap
Santander Chile lands five year inside Estado,Santander’s Chilean arm on Tuesday joined the early wave of dollar issuers from the country pricing a $750m five senior unsecured bond 2bp inside where state-owned Banco del Estado de Chile sold an identical trade a day earlier.,08 Jan 2020,https://www.globalcapital.com/article/b1jt4ll51mrtpq/santander-chile-lands-five-year-inside-estado
JD ends four year hiatus with ‘exceptional’ $1bn bond,Chinese e-commerce giant JD.com has returned to the dollar bond market for the first time since 2016 for $1bn pushing out its maturity profile and pricing the deal at levels comparable to some of its much higher rated peers. Addison Gong reports.,08 Jan 2020,https://www.globalcapital.com/article/b1jt4p8rqx9yc7/jd-ends-four-year-hiatus-with-exceptional-$1bn-bond
Codelco Santander continue Chilean charge,The world’s largest copper producer Codelco returned to bond markets on Tuesday with a well received $2bn dual tranche as predictions that Chilean issuers would be very active in January begin to look very accurate.,08 Jan 2020,https://www.globalcapital.com/article/b1jt4cy5txpkmw/codelco-santander-continue-chilean-charge
Toyota opens gate for new China auto ABS issuance,Toyota Motor Finance (China) a Beijing-based wholly-owned subsidiary of Toyota Motor Corp returned to the Mainland's auto loan ABS market on Tuesday after a two year break. The Rmb4.5bn ($648m) deal was tightly priced.,08 Jan 2020,https://www.globalcapital.com/article/b1jt4j69kg3t8x/toyota-opens-gate-for-new-china-auto-abs-issuance
Axis sells down full $100m loan hold of Syndicate Bank,India’s Syndicate Bank has closed its $100m borrowing with the lead bank selling the entire amount to three participants.,08 Jan 2020,https://www.globalcapital.com/article/b1jt4f98lt48sw/axis-sells-down-full-$100m-loan-hold-of-syndicate-bank
Onfem boosts loan to HK$6bn on strong demand,Minmetals Land’s subsidiary Onfem Finance has attracted 17 lenders during syndication allowing the borrower to boost its loan to HK$6bn ($771m).,08 Jan 2020,https://www.globalcapital.com/article/b1jt4d0p7j8v75/onfem-boosts-loan-to-hk$6bn-on-strong-demand
Indonesia jumpstarts 2020 funding with dollars euros,The Republic of Indonesia made an opportunistic outing this week tapping both the dollar and the euro bond markets for about $3bn. The sovereign started the year with a different approach to its annual funding in a bid to take advantage of strong liquidity in both the currencies writes Morgan Davis.,08 Jan 2020,https://www.globalcapital.com/article/b1jt3wjxmxnk0d/indonesia-jumpstarts-2020-funding-with-dollars-euros
Luckin Coffee brews $821m CB follow-on combo,Luckin Coffee China’s answer to Starbucks has launched a combined follow-on offering and convertible bond issue to raise up to $821m.,08 Jan 2020,https://www.globalcapital.com/article/b1jt3cgbqph5jf/luckin-coffee-brews-821m-cb-followon-combo
Daimler kicks off 2020 Panda issuance with new funding arm,German automaker Daimler began its 2020 renminbi debt market activity on Tuesday with a Rmb3bn ($432m) Panda bond sold through a new issuance vehicle Netherlands-based subsidiary Daimler International Finance.,08 Jan 2020,https://www.globalcapital.com/article/b1jt2st3lzprmw/daimler-kicks-off-2020-panda-issuance-with-new-funding-arm
Credit unions new source of growth for auto ABS,With new vehicle sales in decline auto ABS issuance is expected to see muted growth in 2020. However the rising fraction of auto loans funded through securitizations is a silver lining for the industry along with the potential for more credit union issuers tapping ABS in the coming year.,07 Jan 2020,https://www.globalcapital.com/article/b1jsx017zs2r53/credit-unions-new-source-of-growth-for-auto-abs
Investors talk big on corporate responsibility but act feebly,The noise about how capitalism is changing to a system in which social purpose is restored to the centre of companies' and investors' aims is now deafening. But look below the surface and the actual governance record of many companies and investors is dreadful. Most shareholders are too supine even to defend their own rights.,07 Jan 2020,https://www.globalcapital.com/article/b1jswwbcqwvbkl/investors-talk-big-on-corporate-responsibility-but-act-feebly
GlobalCapital US Securitization Awards 2020: Call for Nominations,GlobalCapital is pleased to announce the call for nominations for the 2020 US Securitization Awards.,07 Jan 2020,https://www.globalcapital.com/article/b1jsw67gwm59ny/globalcapital-us-securitization-awards-2020-call-for-nominations
Specialty chemicals firm Ashland targets unsecured cap stack with refi,Kentucky-based specialty chemicals company Ashland is marketing a €500m eight year non-call unsecured high yield issue the first proper deal of the year in European high yield as part of its efforts to clean up its capital structure and switch to an unsecured financing profile.,07 Jan 2020,https://www.globalcapital.com/article/b1jswm74jsdxx6/specialty-chemicals-firm-ashland-targets-unsecured-cap-stack-with-refi
Issuers turn to Sonia for sterling covered,The Sonia-linked covered bond market is showing signs that it is 'maturing' with Commonwealth Bank of Australia launching a new deal in the format on Tuesday and Coventry Building Society looking to follow in the footsteps of two of its compatriots early in 2020.,07 Jan 2020,https://www.globalcapital.com/article/b1jsw7sbdr74tb/issuers-turn-to-sonia-for-sterling-covered
ESMA puts out final SFTR report,The European Securities and Markets Authority has published its final report and guidelines on reporting under the Securities Financing Transactions Regulation.,07 Jan 2020,https://www.globalcapital.com/article/b1jsw5nq2n1q7c/esma-puts-out-final-sftr-report
From Iran to Ibor — what to watch for in 2020,Capital markets went into 2020 in positive mood. That lasted for all of two working days until the US assassinated Iranian military commander Qasem Soleimani worrying investors that Middle East tensions were on the rise again. Nonetheless the good feeling was not entirely soured. GlobalCapital highlights where the rest of the action will be in the year ahead.,07 Jan 2020,https://www.globalcapital.com/article/b1jsw59p4fx6t7/from-iran-to-ibor-what-to-watch-for-in-2020
MSCI launches ESG and factor indices,MSCI has launched a range of new indices aimed at corporate bond investors that want to increase their environmental social and corporate governance and factor exposure.,07 Jan 2020,https://www.globalcapital.com/article/b1jsvwjc9q8dr1/msci-launches-esg-and-factor-indices
Digital Realty on cusp of multi-tranche part-green euro,US REIT Digital Realty has mandated banks for a multi-tranche bond issue as Reverse Yankee issuers get their feet under the table of the euro bond market early in 2020.,07 Jan 2020,https://www.globalcapital.com/article/b1jsvn0x2bgvjy/digital-realty-on-cusp-of-multi-tranche-part-green-euro
Trump reminds markets that disruption is never far away,Equity market participants were stunned last Friday after the US assassinated Iranian general Qasem Soleimani. It followed what had been a strong end to 2019 in the market with many hopeful the momentum would carry into this year. But banks and investors need to be prepared for shocks especially as domestic pressure on US president Donald Trump increases in the run up to November's election.,07 Jan 2020,https://www.globalcapital.com/article/b1jsvq6yy59467/trump-reminds-markets-that-disruption-is-never-far-away
Corporates kickstart 2020 with BBB bonanza,Triple-B rated companies piled into the bond market on Tuesday as RCI Banque Fresenius and General Mills raised €2.1bn between them.,07 Jan 2020,https://www.globalcapital.com/article/b1jsvly2gfsgqw/corporates-kickstart-2020-with-bbb-bonanza
EM veteran joins Saudi Aramco treasury,Robert "Bob" Fernandez a veteran of EM debt capital markets has joined Saudi Aramco's treasury.,07 Jan 2020,https://www.globalcapital.com/article/b1jsvlnjnxzp26/em-veteran-joins-saudi-aramco-treasury
EIB to bring first SSA Sonia FRN of 2020,The European Investment Bank is showing no signs of fatigue despite a gruelling start to the year. The supranational mandated banks on Tuesday for a five year Sonia floating rate note — its third syndicated deal of 2020.,07 Jan 2020,https://www.globalcapital.com/article/b1jsvdd74t41zq/eib-to-bring-first-ssa-sonia-frn-of-2020
Big hitters line up for fast start in choppy dollars,Some of the SSA market's biggest names are already out for chunky dollar benchmarks getting off the mark quickly in spite of some sharp moves in swap spreads. Most deals have gone well but not everything has been a smooth ride.,07 Jan 2020,https://www.globalcapital.com/article/b1jsvctt38svzy/big-hitters-line-up-for-fast-start-in-choppy-dollars
KfW opens the floodgates for euro SSA market,A strong reception for a five year euro benchmark by KfW on Tuesday was enough to lure in a hesitant flock of public sector borrowers to the euro market as the pipeline stacks up for Wednesday’s business.,07 Jan 2020,https://www.globalcapital.com/article/b1jsvbyhnf0zfc/kfw-opens-the-floodgates-for-euro-ssa-market
Strong start for leveraged market with mandate rush,New leveraged loan supply has started strong despite geopolitical jitters leading to softness in the public markets and it’s not just play-it-safe refi issues. Cision is marketing dual-currency acquisition debt for Platinum Equity’s takeover of the public relations technology firm while Global University Systems is prepping a deal of nearly €1bn to fund a dividend. Also in the loan market are Ortho-Clinical Diagnostics and Refinitiv’s euro repricing while Stena and Ashland have mandated potential bond deals.,07 Jan 2020,https://www.globalcapital.com/article/b1jsv0xv438ht6/strong-start-for-leveraged-market-with-mandate-rush
Rabo and JPM bring first STS securitization of 2020,Obvion has mandated JP Morgan and Rabobank for a Dutch prime RMBS from its Storm programme the first securitization of the year to receive the ‘simple transparent and standardised’ (STS) designation.,07 Jan 2020,https://www.globalcapital.com/article/b1jstyvrrqpx4n/rabo-and-jpm-bring-first-sts-securitization-of-2020
Investors welcome ‘supply deluge’ in FIG as euro market comes alive,The euro market welcomed as many as nine new unsecured bonds from financial institutions on Tuesday as the sector made a roaring start to the year. Attention is now turning to secondary market performance as bankers look to see how the market absorbs the boom in supply.,07 Jan 2020,https://www.globalcapital.com/article/b1jsv03jhnrnpr/investors-welcome-supply-deluge-in-fig-as-euro-market-comes-alive
Xerox gets lenders to woo HP shareholders,Xerox has secured $24bn in financing for its unsolicited debt backed bid for rival technology company HP as the acquisitive firm looks to quell HP shareholder worries about how it will fund the jumbo deal.,07 Jan 2020,https://www.globalcapital.com/article/b1jstppxwkhwg0/xerox-gets-lenders-to-woo-hp-shareholders
Signify preps post-acquisition capital structure with loans,Signify the acquisitive Dutch lighting company has signed €1.75bn-equivalent of bank debt but is looking to drive its leverage ratio down sharply in the coming years.,07 Jan 2020,https://www.globalcapital.com/article/b1jstnrynlh5tw/signify-preps-post-acquisition-capital-structure-with-loans
Premier Oil prepares $500m capital increase,Premier Oil has become the first company to announce a major ECM transaction in 2020 a £385m ($500m) capital increase to repay debt and finance the acquisition of two UK North Sea oilfields from BP.,07 Jan 2020,https://www.globalcapital.com/article/b1jstm89vf6pc5/premier-oil-prepares-$500m-capital-increase
Short selling can promote greater corporate responsibility,Short sellers' detractors say they are detrimental to the responsible stewardship of companies. This is unfair; they can play a useful role in highlighting deceptive practices in a world of greenwashing.,07 Jan 2020,https://www.globalcapital.com/article/b1jstf0cktxt1n/short-selling-can-promote-greater-corporate-responsibility
Mittelhamm switches from Barclays to HSBC for M&A,HSBC Germany has hired Heiko Mittelhamm as head of M&A for Germany and Austria.,07 Jan 2020,https://www.globalcapital.com/article/b1jst6ppwlhynt/mittelhamm-switches-from-barclays-to-hsbc-for-mampa
Banks line up UK deals as investor sentiment strengthens,Equity capital markets bankers are looking to bring several UK transactions to market over the next month and are hoping that investor risk appetite healthy at the end of 2019 will allow them to get off to a quick start to the new year.,07 Jan 2020,https://www.globalcapital.com/article/b1jst3m11v1wv6/banks-line-up-uk-deals-as-investor-sentiment-strengthens
Slovenia first to print from CEEMEA with euro deal,The Republic of Slovenia became the first CEEMEA issuer to print a bond this decade quickly launching a €1.5bn deal from a book of €11.75bn on Tuesday.,07 Jan 2020,https://www.globalcapital.com/article/b1jst0btbkg27f/slovenia-first-to-print-from-ceemea-with-euro-deal
Refinitiv plans to cut euro loan pricing,Refinitiv is repricing its €2.33bn term loan 'B' after Bank of America held a lender call on Tuesday to approve the deal. The financial data company is set to be purchased by the London Stock Exchange Group later this year but is looking to cut the costs of the debt it took on for its 2018 takeover by Blackstone GIC and CPPIB. A repricing of its $6.5bn term loan before Christmas shaved 50bp off the margin.,07 Jan 2020,https://www.globalcapital.com/article/b1jsswbpdkj1zk/refinitiv-plans-to-cut-euro-loan-pricing
